text,label,label_name
"help, lost my card",18,lost_or_stolen_card
Is there a strict timeline regarding disputing transactions made on my account? I just noticed a fraudulent charge on a statement from a couple months ago.,11,direct_debit_payment_not_recognised
Where did this fee come from?,14,extra_charge_on_statement
What do I do if my card has been lost or stolen?,18,lost_or_stolen_card
Why are my transfers not going through. I have tried over 4 times to get it to work. This is just a simple transfer. Is something else causing this in the system? Is it broken?,15,failed_transfer
"I'm going to be away for awhile, can I have it add money automatically in certain intervals?",3,automatic_top_up
I need help with understanding why my card is not working.,7,card_not_working
I've been waiting longer than expected for my card.,4,card_arrival
What is the process to create a disposable virtual card?,16,get_disposable_virtual_card
"I don't know what's wrong with my card, but it has not worked at multiple places today.",7,card_not_working
Tell me why my virtual disposable card won't work.,26,virtual_card_not_working
I want to transfer money with my credit card.,22,topping_up_by_card
Is there a reason my transfer would have been declined?,10,declined_transfer
Was there a way for me to get tracking for that?,4,card_arrival
What documentation is needed for the identity check?,24,verify_my_identity
How do I link the new card that I just got from you guys?,6,card_linking
Transfer declined.,10,declined_transfer
My credit card payment has been in pending status for a super long time. I don't get it. Why is it like this? When will it go through?,20,pending_card_payment
I'm trying to figure out the current exchange rate.,13,exchange_rate
"I tried to make a transfer, but it was declined. Can you tell me why?",10,declined_transfer
How long does it take for a new purchase to stop being considered pending?,20,pending_card_payment
Why is my card payment pending?,20,pending_card_payment
Will there be a charge for exchanging foreign currency?,12,exchange_charge
How do I activate a card I received?,0,activate_my_card
The exchange rate you are using is bad.This can't be the official interbank exchange rate.,8,card_payment_wrong_exchange_rate
What is the minimum age?,1,age_limit
Is it possible to top-up automatically?,3,automatic_top_up
"i needed money for a night out with the girls but i was declined, why?",9,declined_cash_withdrawal
Why am I not allowed to verify my id?,23,unable_to_verify_identity
"My entire gym bag, including my wallet, was stolen out of my locker today. Everything in my wallet is gone - how do I block the card to make it can't be used?",18,lost_or_stolen_card
There is a payment that has not processed.,20,pending_card_payment
What is your opinion on the exchange rate?,13,exchange_rate
"In the app, how can I make it show the new card that arrived?",6,card_linking
How do I add the card I just received to show up in the app?,6,card_linking
"If I exchange currencies on a regular basis, is there a discount?",12,exchange_charge
I asked for cash but I did not receive all the funds,28,wrong_amount_of_cash_received
I left my card at a restaurant and now its missing.,18,lost_or_stolen_card
I noticed that the exchange rate applied to a recent purchase I made abroad was incorrect.,8,card_payment_wrong_exchange_rate
The app is showing that I received alot more money than I actually received from the ATM. This occurred earlier today.,28,wrong_amount_of_cash_received
When do i activate auto top-up?,3,automatic_top_up
How many years old do I have to be?,1,age_limit
Can I use the card at any cash machine?,2,atm_support
You applied the wrong exchange rate while I was traveling outside the country.,29,wrong_exchange_rate_for_cash_withdrawal
Do you have a children account available?,1,age_limit
What do I do if I forget my passcode? Because I did.,19,passcode_forgotten
Help. My card is broken.,7,card_not_working
Help me get the virtual card working.,26,virtual_card_not_working
I want to use my account before identity verification,27,why_verify_identity
I got $20 when I should've gotten $100,28,wrong_amount_of_cash_received
How do the foreign exchange rates work?,13,exchange_rate
I see a direct debit that isn't mine? How can I get my money back?,11,direct_debit_payment_not_recognised
"I want to reactivate my card, I thought I had lost it but I found it.",6,card_linking
Shopping on line I was declined when trying to buy something.,10,declined_transfer
What is needed for identity verification?,24,verify_my_identity
The wrong exchange rate was used when I bought something with a foriegn currency.,8,card_payment_wrong_exchange_rate
I've been trying to make a transfer and it doesn't seem to be working. (5 times) What is wrong with your system?,15,failed_transfer
What is happening? I have tried to transfer money 5x already. Is the system down? This shouldnt be happening as this is a basic transfer.,15,failed_transfer
How long will my payment be pending?,20,pending_card_payment
Where did the €1 fee in my statement come from,14,extra_charge_on_statement
I am still waiting for verification. Can I use my account before I am verified?,27,why_verify_identity
My card needs to be topped up.,22,topping_up_by_card
How old do you have to be to be able to open an account?,1,age_limit
Can I set up to my account to automatically top up?,3,automatic_top_up
Can you help me transfer money into my friend's bank account? I tried to do it but it keeps rejecting me. I need to get the money in there asap. I have enough and all the account info is correct.,15,failed_transfer
How do I add a new card?,6,card_linking
There is a mysterious debit transaction on my statement,11,direct_debit_payment_not_recognised
how come when i got cash the exchange rate was different than it should be,29,wrong_exchange_rate_for_cash_withdrawal
I was unable to activate my card.,0,activate_my_card
Is my PIN recorded anywhere?,17,get_physical_card
What is the meaning of a pending payment?,20,pending_card_payment
It won't let me verify my identity.,23,unable_to_verify_identity
When will my pending payment finish?,20,pending_card_payment
Are there any extra hidden fees for exchanging currencies?,12,exchange_charge
I would like to create a disposable virtual card. How do I go about doing that?,16,get_disposable_virtual_card
I am seeing in the App a diret debit that its not mine,11,direct_debit_payment_not_recognised
what is the word?,11,direct_debit_payment_not_recognised
virtual card won't work for me,26,virtual_card_not_working
"I used my card to make a payment a while ago and its still pending, Why is it taking so long?",20,pending_card_payment
I see my transfer was declined.,10,declined_transfer
"When I received my cash, the exchange rate was wrong.",29,wrong_exchange_rate_for_cash_withdrawal
"I don't know what my passcode is, can you help?",19,passcode_forgotten
The app doesn't think that I am myself,23,unable_to_verify_identity
How long will this card payment stay pending?,20,pending_card_payment
Can I activate a card in the app?,6,card_linking
When I was in a restaurant today my card was declined and payment wouldn't go through and I need help. Can you fix this?,7,card_not_working
What to do if my physical card is not working?,7,card_not_working
How long until my card will get here?,5,card_delivery_estimate
Can you help me reset my passcode? I forgot it.,19,passcode_forgotten
"Can you help me with my card, I think it's broke.",7,card_not_working
I think the exchange rate was incorrect.,29,wrong_exchange_rate_for_cash_withdrawal
Is there a daily auto top-up limit?,3,automatic_top_up
When will the $1 transaction be credited to me?,14,extra_charge_on_statement
How do I know when my new card is going to arrive?,4,card_arrival
Can I use this app for any currency?,21,supported_cards_and_currencies
Why does my card continually get declined? I thought I had enough money in there but I've tried several times now and it still isn't working.,10,declined_transfer
What is the purpose of the extra fee that is showing up on my statement?,14,extra_charge_on_statement
While on vacation I used an ATM to get cash and was overcharged. These charges are ridiculous and had I known about them I would have never used it.,29,wrong_exchange_rate_for_cash_withdrawal
Can I already use my account although the identity verification has not passed yet?,27,why_verify_identity
Why was I declined from getting cash?,9,declined_cash_withdrawal
I would like my card activated.,0,activate_my_card
How can I get disposable virtual cards?,16,get_disposable_virtual_card
My card has not arrived yet.,4,card_arrival
What can I do to make my physical card work?,7,card_not_working
When can I expect my card?,5,card_delivery_estimate
My bags were stolen. I need a new card but need to cancel the stolen one.,18,lost_or_stolen_card
What is the point of verifying a top up?,25,verify_top_up
What is the system for determining the exchange rate?,13,exchange_rate
"I tried using a foreign currency at an ATM, but the ATM provided me an incorrect rate. Why is that?",29,wrong_exchange_rate_for_cash_withdrawal
What ATMs can I use my card?,2,atm_support
I am trying to make a transfer to a different account but they keep getting declined. I have double checked all the details and the information is correct.,10,declined_transfer
I keep being asked to verify my identity. Is this normal?,27,why_verify_identity
I made an ATM withdrawal over the holiday and then later realized I was charged an exorbitant fee! I never would've made this withdrawal if I'd known I'd be charged so much.,29,wrong_exchange_rate_for_cash_withdrawal
I didn't get the right amount of cash because of the exchange rate.,29,wrong_exchange_rate_for_cash_withdrawal
How long does shipping take to get to a US destination?,5,card_delivery_estimate
How do I receive a disposable virtual card?,16,get_disposable_virtual_card
What can you tell me about the card PIN?,17,get_physical_card
My card still hasn't been delivered,4,card_arrival
How do I request the PIN?,17,get_physical_card
Why do you require all my identity details?,27,why_verify_identity
What forms of ID should I use for verification?,24,verify_my_identity
"I used my card to top up, but the money is not there!",22,topping_up_by_card
Please help me. I don't know my code to get into the app.,19,passcode_forgotten
Why doesn't my card work for any transactions?,7,card_not_working
the exchange rate I got for cash was wrong,29,wrong_exchange_rate_for_cash_withdrawal
Can I add money to my card automatically during a trip?,3,automatic_top_up
I requested money from the ATM and it didn't give me as much as I requested.,28,wrong_amount_of_cash_received
The machine gave me the wrong amount of cash.,28,wrong_amount_of_cash_received
Why does top-up need to be verified?,25,verify_top_up
Can I get information on the identity checks?,24,verify_my_identity
Am I able to track a card that has already been sent?,4,card_arrival
"Declined, transfer not completed.",10,declined_transfer
I didn't get all the cash I asked for,28,wrong_amount_of_cash_received
What do I do to Top up my card?,22,topping_up_by_card
I've been charged an extra £1 and I don't know why,14,extra_charge_on_statement
A wrong exchange rate was applied to a transaction made abroad.,29,wrong_exchange_rate_for_cash_withdrawal
How do I dispute a debit that I didn't make?,11,direct_debit_payment_not_recognised
"It's declining my transfers. Normally this works, but my card is being declined now and I've tried more than once.",10,declined_transfer
Why didn't my transfer work?,15,failed_transfer
Why is my card payment still pending?,20,pending_card_payment
Are there extra charges for exchanging currency?,12,exchange_charge
What currencies are accepted to add money?,21,supported_cards_and_currencies
Where in the app do I go to verify my identity?,24,verify_my_identity
I don't have any idea what's going on but all of my transfers keep getting declined. I have double-checked over all of my recipient names and they are correct.,10,declined_transfer
If I order a card when does it arrive?,5,card_delivery_estimate
What foreign exchange rate will you use?,13,exchange_rate
"Hi, I am unable to use my card in ATM. I had tried my card in two ATMs but both ATMs declined it. Could you please check my account?",9,declined_cash_withdrawal
How do I link this new card?,6,card_linking
The exchange rate you are using is really bad. This can't possibly be the official interbank exchange rate.,8,card_payment_wrong_exchange_rate
I don't know what a pending payment is.,20,pending_card_payment
Need help with my card. It's not working.,7,card_not_working
"I just activated auto top-up, but it is not letting me enable it. Why not?",3,automatic_top_up
What is wrong with the exchange rate? This should have been a much higher amount of cash for that to apply.,29,wrong_exchange_rate_for_cash_withdrawal
Oh no! I lost my card! Help!,18,lost_or_stolen_card
Can I verify my identity online?,24,verify_my_identity
I don't know where a direct debit payment came from,11,direct_debit_payment_not_recognised
Where's the money that got charged to my card? It's not showing up in my account balance,22,topping_up_by_card
If my identy verifacation hasn't gone through can I use my account?,27,why_verify_identity
The exchange rate for me was wrong when I was abroad.,29,wrong_exchange_rate_for_cash_withdrawal
Can I use this card at an ATM?,2,atm_support
How long does it take for the card to come?,5,card_delivery_estimate
I was declined when I tried to withdraw cash!,9,declined_cash_withdrawal
Why was my atm withdrawl declined,9,declined_cash_withdrawal
how do i get a pin for my card,17,get_physical_card
I asked for more cash than what was received,28,wrong_amount_of_cash_received
When I got cash the exchange rate was wrong,29,wrong_exchange_rate_for_cash_withdrawal
the conversion value for my card payments is incorrect.,8,card_payment_wrong_exchange_rate
Please tell me what the exchange fee is.,12,exchange_charge
I can't recall my password.,19,passcode_forgotten
"I needed some cash while abroad, and I'm pretty sure the wrong exchange rate was applied.",29,wrong_exchange_rate_for_cash_withdrawal
What am I going to need in order to verify my identity?,24,verify_my_identity
How often do your exchange rates change,13,exchange_rate
My payment had a wrong exchange rate.,8,card_payment_wrong_exchange_rate
What cards and currencies can I use?,21,supported_cards_and_currencies
An overseas cash transfer did not work correctly,29,wrong_exchange_rate_for_cash_withdrawal
What is the estimated date for delivery to US?,5,card_delivery_estimate
I couldn't make a transfer,15,failed_transfer
The app will not let me into my account.,23,unable_to_verify_identity
I purchased an item and the exchange rate I was given was incorrect.,8,card_payment_wrong_exchange_rate
Can you help me reset my password?,19,passcode_forgotten
I would like to link my card. How do I do it?,6,card_linking
"I'm trying to verify my top up card, how do I do that?",25,verify_top_up
how to get card pin?,17,get_physical_card
I made a payment with my card and it hasn't changed. How long do you think this will take?,20,pending_card_payment
"I can't find my card, it is lost.",18,lost_or_stolen_card
I forgot the code I need to get into the app.,19,passcode_forgotten
How do I request a disposable virtual card?,16,get_disposable_virtual_card
My bag got stolen with all my cards. Can you please cancel my card and send a new one?,18,lost_or_stolen_card
I was unable to transfer money from my account.,15,failed_transfer
How do I link a new payment card?,6,card_linking
maximum how many days get the courier?,4,card_arrival
My card is not working when I try to use it.,7,card_not_working
Verifying the top-up seems like a hassle.,25,verify_top_up
Why is it necessary to verify the top up?,25,verify_top_up
I can't get money out of the ATM. Is my card actually working? It's the first time I tried using it,9,declined_cash_withdrawal
"I want to deposit funds, what payments are accepted?",21,supported_cards_and_currencies
Do currency exchanges cost extra?,12,exchange_charge
How can I reset my passcode?,19,passcode_forgotten
If my kids wanted to use your service how old would they have to be?,1,age_limit
What do I do now that I can't use this card?,7,card_not_working
I have a card payment which shows as pending,20,pending_card_payment
"I bought something, but the exchange rate looks wrong.",8,card_payment_wrong_exchange_rate
Will you accept my other card from the U.S.?,21,supported_cards_and_currencies
What do I have to do to get the virtual card to work?,26,virtual_card_not_working
"I draw out money from your ATM during holidays, and was charged insanely. I wouldn't have done it, if i had a little sense about the shocking charges.",29,wrong_exchange_rate_for_cash_withdrawal
Is there a disposable virtual card option?,16,get_disposable_virtual_card
Why did I only get $20 now the full amount I wanted?,28,wrong_amount_of_cash_received
I tried to buy something online yesterday but it wouldn't stop saying declined. Tried again today but same thing happened. What's Broken?,10,declined_transfer
How old do my kids have to be to use your service?,1,age_limit
Is it possible to get a disposable virtual card as well?,16,get_disposable_virtual_card
what's the process for getting a disposable virtual card?,16,get_disposable_virtual_card
What do I do if the ATM didn't give me the correct amount I withdrew? I pulled out 30 pounds and the ATM gave me 10 pounds.,28,wrong_amount_of_cash_received
"Hello, I made a payment with my card and it's not working. It's been a while and still says its pending. Can you tell when this will go through?",20,pending_card_payment
I'm not able to verify my identity.,23,unable_to_verify_identity
I found my old card. Can I link it back into the app?,6,card_linking
What are the cards and currencies that are supported?,21,supported_cards_and_currencies
What value can I get for my currency?,13,exchange_rate
IS there a fee to exchange currency?,12,exchange_charge
Can I verify my top-up card?,25,verify_top_up
How can I tell if an AMT will take this card?,2,atm_support
Can you change the rate for the item I bought in a different currency as it is wrong?,8,card_payment_wrong_exchange_rate
What is the tracking number for my card that was mailed?,4,card_arrival
Why is there a direct debit payment on my statement that I didn't do?,11,direct_debit_payment_not_recognised
I feel as though I have been over charged for the exchange rate on my payment on last Saturday.,8,card_payment_wrong_exchange_rate
Where can I find the verification code on a top-up card?,25,verify_top_up
Could you assist me in finding my lost card?,18,lost_or_stolen_card
The ATM I'm standing in front of only gave me 10 pounds rather than the 30 pounds I wanted. The app shows I took out 30 pounds also. What do I need to do to fix this?,28,wrong_amount_of_cash_received
What is the appropriate age for my child to be able to open an account?,1,age_limit
I just got my new card but am not sure how to check its PIN.,17,get_physical_card
Can I put my old card back in the app?,6,card_linking
My transfer did not seem to work.,15,failed_transfer
I'm worried my card might be lost in the mail? How long does it usually take to arrive?,5,card_delivery_estimate
"I have made a payment by my card, and its still pending since a long time. Could you please tell me when it will process.",20,pending_card_payment
I made a payment that is not yet complete.,20,pending_card_payment
"When I bought something abroad, the exchange rate was wrong.",8,card_payment_wrong_exchange_rate
It says pending status for my payment. Why?,20,pending_card_payment
What do you base your exchange rates on?,13,exchange_rate
What is the base amount for cross-currency exchanges?,12,exchange_charge
Please tell me what this direct debit in my statement is,11,direct_debit_payment_not_recognised
Is my credit card supported for top-ups?,21,supported_cards_and_currencies
How long does a card delivery take?,4,card_arrival
"For the identity check, what kind of documents do I need to have?",24,verify_my_identity
How do I open an account for my children?,1,age_limit
"I think something went wrong, I didn't get the right amount.",28,wrong_amount_of_cash_received
"With my new card, how may I activate it?",0,activate_my_card
Why is your exchange rate so bad?,8,card_payment_wrong_exchange_rate
"I have been waiting longer than expected for my bank card, could you provide information on when it will arrive?",4,card_arrival
how do i add money from my amex card to top up,21,supported_cards_and_currencies
What cards to do you support to top up.,21,supported_cards_and_currencies
What do you need for the identity verification,24,verify_my_identity
What do I do if I have forgotten my passcode?,19,passcode_forgotten
I would like a temporary virtual card,16,get_disposable_virtual_card
I think the currency exchange that's been applied is wrong.,8,card_payment_wrong_exchange_rate
I tried to use my card today in the restaurant but it didn't work and just got declined. What's wrong?,7,card_not_working
still waiting on my new card,4,card_arrival
"I'm not sure what to do about the PIN, because I don't have one yet.",17,get_physical_card
Where can I activate my card?,0,activate_my_card
How do I fix my card if it is broken?,7,card_not_working
I haven't received my card.,4,card_arrival
I think something went wrong with my exchange between Russian Ruble and UK pounds. I was overcharged during the swap.,8,card_payment_wrong_exchange_rate
What should I do if my card doesn't work?,7,card_not_working
My new card hasn't came in.,4,card_arrival
I can't recognise this Direct Debit payment.,11,direct_debit_payment_not_recognised
I have a payment that has not gone through yet,20,pending_card_payment
I don't understanfd how to top up,22,topping_up_by_card
what are the exchange rates for getting cash,29,wrong_exchange_rate_for_cash_withdrawal
My cash withdrawal was partly declined,28,wrong_amount_of_cash_received
what happened to the money after i put in the wrong info and it got declined,22,topping_up_by_card
I found the exchange rate for my cash withdrawal is wrong,29,wrong_exchange_rate_for_cash_withdrawal
How old do I have to be?,1,age_limit
Where do I find my code to verify my top-up card?,25,verify_top_up
Why did my transfer fail?,15,failed_transfer
After purchasing an item I noticed the exchange rate was incorrect.,8,card_payment_wrong_exchange_rate
What do I need to do to get cash back? The ATM gave me the wrong amount that I requested but the app is showing the amount to be correct.,28,wrong_amount_of_cash_received
How old do my kids need to be to use your service?,1,age_limit
It's been a week since you issued me a card and I still didn't get it. Should I keep waiting?,4,card_arrival
Can you tell me what to do to reset my passcode?,19,passcode_forgotten
Do I have to manually top up once I'm too low?,3,automatic_top_up
This is the first time I've tried to get my money out of an ATM and it didn't work. Please give me my money,9,declined_cash_withdrawal
It looks like a payment I've made hasn't made it through yet.,20,pending_card_payment
Is there a charge for a foreign currency exchange?,12,exchange_charge
Why is my card not working?,7,card_not_working
why do I have a pending payment?,20,pending_card_payment
Why was I charged an extra pound?,14,extra_charge_on_statement
HOW LONG THE CARD VALIDITY,7,card_not_working
How do i secure a top-up card?,25,verify_top_up
Why was the exchange rate different when I withdrew my cash?,29,wrong_exchange_rate_for_cash_withdrawal
How do i find my top-up card's verification code?,25,verify_top_up
Where do I go to verify my identity?,24,verify_my_identity
How can my friends top up my account?,22,topping_up_by_card
How can I use American Express to add money to my account?,21,supported_cards_and_currencies
Have have a small charge on my account from someone I purchased with but I'm not sure what it relates to.,14,extra_charge_on_statement
i am under 18 and i am trying to verify my id. why wont it work?,23,unable_to_verify_identity
The ATM gave me less cash than I requested,28,wrong_amount_of_cash_received
I just noticed my transfer was declined and I don't know why. Can you help me?,10,declined_transfer
I lost my card n need a new one.,18,lost_or_stolen_card
Your exchange rates come from where?,13,exchange_rate
I used an ATM in a foreign currency but the rate applied is wrong!,29,wrong_exchange_rate_for_cash_withdrawal
Why is there a direct debit to my account? I didn't do that.,11,direct_debit_payment_not_recognised
"My transfer was declined, why is that?",10,declined_transfer
2 weeks ago I ordered my new card. It isn't here. What should I do?,4,card_arrival
How long does it take to get my card? Can I choose when to receive it?,5,card_delivery_estimate
How will I know what the exchange rate is?,13,exchange_rate
"Hearing about your verification results from us may take anywhere from 10 minutes to approximately one hour. If this verification has in fact, failed, double-check to make sure that your images are clear. Also make sure that your document photos have no blur or glare. They need to be readable. You must also be 18 years of age or older and be a resident of Switzerland or the European Economic Area to open an account.",23,unable_to_verify_identity
Am I allowed to get an account for my daughter?,1,age_limit
Is it possible to have a discount for exchanging currency frequently?,12,exchange_charge
"I'm trying to verify my top-up card, but I can't find the code...?",25,verify_top_up
Why should I have to prove my identity?,27,why_verify_identity
I think my card is stolen!,18,lost_or_stolen_card
Is there a problem with the payment that I see is still pending?,20,pending_card_payment
I don't know my password,19,passcode_forgotten
Explain the activation method for this card,0,activate_my_card
Why is there an extra pound charge that is pending?,14,extra_charge_on_statement
I need a new login code,19,passcode_forgotten
My exchange rate isn't correct.,8,card_payment_wrong_exchange_rate
Do you offer a discount on multiple currency exchanges?,12,exchange_charge
Where is the PIN number found?,17,get_physical_card
Can I use any currency to add money?,21,supported_cards_and_currencies
"I think there may be something wrong with my card. I have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.",9,declined_cash_withdrawal
I see a charge of 1L I do not recognize on my statement,14,extra_charge_on_statement
I would like to get help from someone with activating my card.,0,activate_my_card
Someone has taken my money and I don't know who,11,direct_debit_payment_not_recognised
Help! My card isn't working at the ATM and I know I used the right PIN. Trying to get my money.,9,declined_cash_withdrawal
I tried to use my card to top up but all of the money has disappeared.,22,topping_up_by_card
why was a transfer declined,10,declined_transfer
Please tell me how to verify my top up card.,25,verify_top_up
Why do you require so many details about my identity?,27,why_verify_identity
Can you help me figure out what is going on with a debit payment that is showing up on my account I am not sure is suppose to be there.,11,direct_debit_payment_not_recognised
My card wants to be topped what do you guys support?,21,supported_cards_and_currencies
I only have a card from the US is that okay?,21,supported_cards_and_currencies
"Could you help me reactivate my card? It was previously lost, but I found it this morning in my jacket.",6,card_linking
Can i get a throw away card,16,get_disposable_virtual_card
Can I use any card and currency?,21,supported_cards_and_currencies
What cash stations take this card?,2,atm_support
Please explain why my transfer attempt was declined. Thank you.,10,declined_transfer
"Just received my replacement card, what steps do i need to take to activate it?",0,activate_my_card
I didn't make this direct debit transaction,11,direct_debit_payment_not_recognised
What currencies and cards do you support?,21,supported_cards_and_currencies
I would like to have assistance with activating my card.,0,activate_my_card
There is a direct debit transaction that I did not authorize,11,direct_debit_payment_not_recognised
Why won't my transfer go through?,15,failed_transfer
My pin isn't here yet,17,get_physical_card
Can you provide information for freezing my card immediately?,18,lost_or_stolen_card
I'm getting an error when trying to make a payment. I want to purchase a flat but my mortgage payment needs to go through. Can you help me?,15,failed_transfer
How can I find an ATM that accepts this card?,2,atm_support
Is there a way to transfer funds directly from my card?,22,topping_up_by_card
what do i do if my verification failed,23,unable_to_verify_identity
How can I periodically check the delivery of the card you sent?,4,card_arrival
Can you tell me why you won't let me get my own money out of the money machine? I know I used the right PIN.,9,declined_cash_withdrawal
I can't find the PIN.,17,get_physical_card
Tell me about the card PIN?,17,get_physical_card
My transfer was declined,10,declined_transfer
Why do I need top-up to be verified?,25,verify_top_up
What is the identity verification process?,24,verify_my_identity
"If I need delivery on a certain day, is that something that could be accommodated?",5,card_delivery_estimate
when i travel can it top up automatically,3,automatic_top_up
"Ordered awhile back, what is the ETA in the US?",5,card_delivery_estimate
What is my identification used for?,27,why_verify_identity
unsupported transfer declined,10,declined_transfer
Can I link an existing card?,6,card_linking
I'd like to know what the foreign exchange rate will be.,13,exchange_rate
Has there been any activity on my card today?,18,lost_or_stolen_card
Why is top-up verified?,25,verify_top_up
How do you come up with your exchange rate,13,exchange_rate
I think the exchange rate is wrong for my ATM withdrawal,29,wrong_exchange_rate_for_cash_withdrawal
I would like to know how I can verify my Identity.,24,verify_my_identity
"Is there a local ATM that will provide British pounds, I have no money for my homeward journey and do not feel comfortable waiting until I arrive in Britain. Will a withdrawal involve extra charges?",29,wrong_exchange_rate_for_cash_withdrawal
"I have been charged to much for the object I bought when abroad, the exchange rate seems to be wrong.",8,card_payment_wrong_exchange_rate
My withdrawal was cancelled.,9,declined_cash_withdrawal
"I've obtained the card, how do I enable it on the app?",6,card_linking
How do I verify my identity online,24,verify_my_identity
I am still waiting for my card.,4,card_arrival
How do I go about transferring money using my credit card?,22,topping_up_by_card
"I have a direct debit transaction I have not set up, but would like to .",11,direct_debit_payment_not_recognised
My statement shows and extra 1$ that was charged to it and I would like to know why.,14,extra_charge_on_statement
How do I top up on my card?,22,topping_up_by_card
Help my verify my id.,23,unable_to_verify_identity
would I need to pay extra for exchanging currencies?,12,exchange_charge
I need assistance to activate the card on my account.,0,activate_my_card
My transfer didn't work how come?,15,failed_transfer
My identity hasn't been verified. Can I use my account?,27,why_verify_identity
Is there a disposable virtual card I can order?,16,get_disposable_virtual_card
My purchases from this morning still have pending payments.,20,pending_card_payment
I do not have the information to verify my identify.,23,unable_to_verify_identity
Can I set up an automatic top-up for travel.,3,automatic_top_up
"I need the right foreign money, at the right rate, at ATMs, when I go abroad.",29,wrong_exchange_rate_for_cash_withdrawal
I just purchased a disposable virtual card. Am I able to use it for online purchases immediately?,16,get_disposable_virtual_card
"For a week now, I have tried to use my card and it is still not working.",7,card_not_working
The ATM won't let me take out cash,9,declined_cash_withdrawal
Is this card accepted by ATMs?,2,atm_support
My exchange went wrong. I swapped Russian Ruble for UK pounds and was charged too much.,8,card_payment_wrong_exchange_rate
"You keep declining my transfers? It's always been working really well so far, but when I tried to buy something just now the card got declined. I tried couple times already but same thing.",10,declined_transfer
Could you please activate my card,0,activate_my_card
why does the app show a direct debit payment that I did not authorize,11,direct_debit_payment_not_recognised
I think I was charged by mistake on my debit statement.,11,direct_debit_payment_not_recognised
"app malfunctioning, does not know its me",23,unable_to_verify_identity
I am travelling and I tried to withdraw cash but didn't get what I was supposed to get.,29,wrong_exchange_rate_for_cash_withdrawal
Why is my card payment still listed as pending?,20,pending_card_payment
Do i need to verify my top up?,25,verify_top_up
A direct debit payment I didn't do shows in my app,11,direct_debit_payment_not_recognised
I might need a new card because it's not working at any of the ATMs. I don't think ive used all my money. Why is it doing this?,9,declined_cash_withdrawal
Why is the exchange rate different than expected on my transaction?,29,wrong_exchange_rate_for_cash_withdrawal
Can you tell me why I was charged $1 for a transaction?,14,extra_charge_on_statement
How do you determine your exchange rates?,13,exchange_rate
"If there isn't a lot of money left, will it automatically top-up money?",3,automatic_top_up
I don't know where the top-up verification code is.,25,verify_top_up
I cannot prove my own identity.,23,unable_to_verify_identity
How can I check on the delivery status of my card?,4,card_arrival
Whats the delivery time to the United States?,5,card_delivery_estimate
What is the disposable card for?,16,get_disposable_virtual_card
"Can I add other people to my account, so they can top up?",22,topping_up_by_card
Which credit or debit cards can I use to top up?,21,supported_cards_and_currencies
My passcode doesn't seem to be working,19,passcode_forgotten
locations to withdraw money,2,atm_support
My card won't work right now.,7,card_not_working
I lost track of my card,18,lost_or_stolen_card
"Hi, My card withdrawal was declined this morning. It was working fine till yesterday. Please check and inform me.",9,declined_cash_withdrawal
Why isn't my card working?,7,card_not_working
I didn't receive all the cash I asked for,28,wrong_amount_of_cash_received
I'm unable to verify my identity,23,unable_to_verify_identity
What is the cost for an exchange fee?,12,exchange_charge
The correct exchange rate wasn't given to me for an item I purchased.,8,card_payment_wrong_exchange_rate
Why do you ask for top-up verification?,25,verify_top_up
Can I allow other people to top up my account?,22,topping_up_by_card
explain the interbank exchange rate,13,exchange_rate
I am entering my passcode but getting an error.,19,passcode_forgotten
Why is there a pending hold on one pound on my statement?,14,extra_charge_on_statement
$20 came out instead of $100,28,wrong_amount_of_cash_received
I did not receive my full withdrawal amount,28,wrong_amount_of_cash_received
Can I link another card to my account?,6,card_linking
You did not apply the correct exchange rate for an item that I bought.,8,card_payment_wrong_exchange_rate
Hoe do i use my credit card to transfer money?,22,topping_up_by_card
Do you offer free ATM withdrawals of ones hometown currency while on holiday?,29,wrong_exchange_rate_for_cash_withdrawal
"How much is a cross currency exchange, and can I check to see if I have any discounts available?",12,exchange_charge
Please explain the charge of 1L in error. I have purchased nothing in this amount.,14,extra_charge_on_statement
There's a Direct Debit payment in my account that I didn't make,11,direct_debit_payment_not_recognised
My passcode is not being accepted,19,passcode_forgotten
Will any ATM's decline my card?,2,atm_support
I got a extra €1 fee in my statement,14,extra_charge_on_statement
My card is broken,7,card_not_working
What do I do if my virtual card won't work.,26,virtual_card_not_working
If I find a card I lost do I need to dispose of it? Or can I re-active the card and continue to use it?,6,card_linking
How do I report my card as lost or stolen?,18,lost_or_stolen_card
What do i need to verify my id?,23,unable_to_verify_identity
What are disposable virtual cards?,16,get_disposable_virtual_card
Why wouldn't a transfer go through?,15,failed_transfer
What are the steps in order to activate my new card?,0,activate_my_card
Please tell me how the exchange rate is determined. I was expecting more money for the transaction.,29,wrong_exchange_rate_for_cash_withdrawal
the exchange rate is wrong from something I got in another country,8,card_payment_wrong_exchange_rate
Why is the exchange rate on my card wrong?,8,card_payment_wrong_exchange_rate
I tried to make a transfer and it didn't work.,15,failed_transfer
I am having issues with identity verification,23,unable_to_verify_identity
Why did I get declined when trying to get cash?,9,declined_cash_withdrawal
where do i find out about exchange fees,12,exchange_charge
Where Is the top up verification code found?,25,verify_top_up
There was a problem with the exchange rate on a purchase.,8,card_payment_wrong_exchange_rate
I made a card payment which is showing me pending.,20,pending_card_payment
